fecha_pedido,semana,pedido_id,cliente_id,sucursal,asesor,sector_industrial,familia,abc_cliente,usd,kg,posiciones
2026-04-29,2026-04-27,PED0000791,CLI_0003,CAPITAL,ASESOR_6,METALMECANICA,CAÑOS Y TUBOS,B,1801.98,2624.3,6
2026-04-29,2026-04-27,PED0000792,CLI_0022,MENDOZA,ASESOR_1,AGRO,BULONERIA,C,1915.36,2817.1,4
2026-04-28,2026-04-27,PED0000793,CLI_0017,ROSARIO,ASESOR_1,METALMECANICA,PERFILES,A,1946.51,1822.6,5
2026-04-28,2026-04-27,PED0000793,CLI_0017,ROSARIO,ASESOR_1,METALMECANICA,BULONERIA,A,1575.47,1565.2,4
2026-04-28,2026-04-27,PED0000794,CLI_0035,ROSARIO,ASESOR_5,METALMECANICA,CAÑOS Y TUBOS,C,2885.01,3501.9,4
2026-04-28,2026-04-27,PED0000794,CLI_0035,ROSARIO,ASESOR_5,METALMECANICA,CH316,C,1241.11,1697.9,2
2026-04-28,2026-04-27,PED0000794,CLI_0035,ROSARIO,ASESOR_5,METALMECANICA,BULONERIA,C,1266.69,1653.2,4
2026-04-27,2026-04-27,PED0000795,CLI_0015,CORDOBA,ASESOR_5,AUTOPARTES,CAÑOS Y TUBOS,C,1120.81,1587.1,2
2026-05-01,2026-04-27,PED0000796,CLI_0032,CAPITAL,ASESOR_5,ENERGIA,BULONERIA,C,1988.41,3155.1,6
2026-04-29,2026-04-27,PED0000797,CLI_0015,CORDOBA,ASESOR_2,AUTOPARTES,CH316,C,1205.55,1742.8,4
2026-04-27,2026-04-27,PED0000798,CLI_0040,CORDOBA,ASESOR_6,CONSTRUCCION,PERFILES,B,2315.71,3570.3,1
2026-04-27,2026-04-27,PED0000798,CLI_0040,CORDOBA,ASESOR_6,CONSTRUCCION,CH304,B,1129.77,1159.1,2
2026-04-30,2026-04-27,PED0000799,CLI_0030,CAPITAL,ASESOR_1,METALMECANICA,CH304,C,2961.52,3521.9,6
2026-04-30,2026-04-27,PED0000800,CLI_0008,CAPITAL,ASESOR_2,METALMECANICA,CH316,B,2402.63,2265.5,5
2026-04-30,2026-04-27,PED0000800,CLI_0008,CAPITAL,ASESOR_2,METALMECANICA,CH430,B,959.05,1423.1,1
2026-04-27,2026-04-27,PED0000801,CLI_0045,CORDOBA,ASESOR_3,METALMECANICA,BULONERIA,C,1913.28,1716.7,5
2026-04-28,2026-04-27,PED0000802,CLI_0030,CAPITAL,ASESOR_5,CONSTRUCCION,CH304,B,2828.12,2759.7,6
2026-04-28,2026-04-27,PED0000802,CLI_0030,CAPITAL,ASESOR_5,CONSTRUCCION,CH316,B,3486.84,3142.6,3
2026-04-28,2026-04-27,PED0000802,CLI_0030,CAPITAL,ASESOR_5,CONSTRUCCION,BULONERIA,B,1763.6,2755.8,3
2026-04-28,2026-04-27,PED0000803,CLI_0035,CORDOBA,ASESOR_4,METALMECANICA,CH316,B,1184.29,1788.1,3
2026-04-28,2026-04-27,PED0000804,CLI_0024,MENDOZA,ASESOR_1,ENERGIA,BULONERIA,C,2098.78,2428.1,5
2026-04-28,2026-04-27,PED0000804,CLI_0024,MENDOZA,ASESOR_1,ENERGIA,CAÑOS Y TUBOS,C,1663.96,2417.3,5
2026-04-29,2026-04-27,PED0000805,CLI_0008,CAPITAL,ASESOR_5,METALMECANICA,CH304,B,3697.67,5792.3,3
2026-04-29,2026-04-27,PED0000805,CLI_0008,CAPITAL,ASESOR_5,METALMECANICA,CAÑOS Y TUBOS,B,1965.83,2034.2,6
2026-04-29,2026-04-27,PED0000805,CLI_0008,CAPITAL,ASESOR_5,METALMECANICA,CH316,B,3898.55,4773.4,4
2026-04-28,2026-04-27,PED0000806,CLI_0040,CAPITAL,ASESOR_1,AUTOPARTES,CH304,C,2654.25,2912.6,2
2026-04-29,2026-04-27,PED0000807,CLI_0038,CORDOBA,ASESOR_1,CONSTRUCCION,PERFILES,B,3299.41,5011.8,5
2026-04-28,2026-04-27,PED0000808,CLI_0017,CAPITAL,ASESOR_4,AGRO,CH430,C,997.32,1552.8,6
2026-04-29,2026-04-27,PED0000809,CLI_0033,CAPITAL,ASESOR_5,METALMECANICA,CH316,C,2465.51,2946.6,1
2026-04-29,2026-04-27,PED0000809,CLI_0033,CAPITAL,ASESOR_5,METALMECANICA,BULONERIA,C,2216.33,2519.9,1
2026-04-28,2026-04-27,PED0000810,CLI_0033,MENDOZA,ASESOR_2,ENERGIA,CH430,B,1314.07,1951.2,1
2026-04-28,2026-04-27,PED0000810,CLI_0033,MENDOZA,ASESOR_2,ENERGIA,CH304,B,3340.13,3432.0,4
2026-04-27,2026-04-27,PED0000811,CLI_0003,CAPITAL,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,A,2094.3,2135.6,3
2026-05-01,2026-04-27,PED0000812,CLI_0027,MENDOZA,ASESOR_1,ENERGIA,CH430,C,1346.43,1566.8,6
2026-04-27,2026-04-27,PED0000813,CLI_0006,CAPITAL,ASESOR_3,ENERGIA,CH316,A,3967.22,5907.6,6
2026-04-27,2026-04-27,PED0000813,CLI_0006,CAPITAL,ASESOR_3,ENERGIA,CH304,A,2995.47,2804.2,2
2026-04-29,2026-04-27,PED0000814,CLI_0031,CORDOBA,ASESOR_5,CONSTRUCCION,CH304,C,1720.34,1479.6,3
2026-04-29,2026-04-27,PED0000814,CLI_0031,CORDOBA,ASESOR_5,CONSTRUCCION,BULONERIA,C,2385.93,3419.8,4
2026-04-29,2026-04-27,PED0000814,CLI_0031,CORDOBA,ASESOR_5,CONSTRUCCION,PERFILES,C,2544.25,2382.1,2
2026-05-01,2026-04-27,PED0000815,CLI_0031,MENDOZA,ASESOR_1,AUTOPARTES,CAÑOS Y TUBOS,B,1497.12,1485.8,4
2026-05-01,2026-04-27,PED0000815,CLI_0031,MENDOZA,ASESOR_1,AUTOPARTES,BULONERIA,B,2346.06,3709.3,3
2026-05-01,2026-04-27,PED0000815,CLI_0031,MENDOZA,ASESOR_1,AUTOPARTES,CH304,B,3147.61,3733.6,1
2026-04-28,2026-04-27,PED0000816,CLI_0041,CORDOBA,ASESOR_3,CONSTRUCCION,CH304,B,1096.87,889.0,2
2026-04-28,2026-04-27,PED0000816,CLI_0041,CORDOBA,ASESOR_3,CONSTRUCCION,CAÑOS Y TUBOS,B,1459.38,1617.1,4
2026-05-01,2026-04-27,PED0000817,CLI_0042,CAPITAL,ASESOR_3,AUTOPARTES,CH430,C,1056.51,934.5,2
2026-05-01,2026-04-27,PED0000817,CLI_0042,CAPITAL,ASESOR_3,AUTOPARTES,CAÑOS Y TUBOS,C,1619.1,1766.3,4
2026-05-01,2026-04-27,PED0000817,CLI_0042,CAPITAL,ASESOR_3,AUTOPARTES,CH316,C,3767.26,4561.3,4
2026-05-01,2026-04-27,PED0000818,CLI_0007,ROSARIO,ASESOR_1,AGRO,CH316,B,1703.73,2378.4,2
2026-05-01,2026-04-27,PED0000818,CLI_0007,ROSARIO,ASESOR_1,AGRO,CAÑOS Y TUBOS,B,1819.91,2126.9,3
2026-04-27,2026-04-27,PED0000819,CLI_0011,CAPITAL,ASESOR_4,ENERGIA,CH304,B,2649.42,2960.8,4
2026-04-27,2026-04-27,PED0000819,CLI_0011,CAPITAL,ASESOR_4,ENERGIA,CH430,B,903.57,761.3,3
2026-04-27,2026-04-27,PED0000819,CLI_0011,CAPITAL,ASESOR_4,ENERGIA,CAÑOS Y TUBOS,B,1761.33,1478.3,4
2026-05-01,2026-04-27,PED0000820,CLI_0005,MENDOZA,ASESOR_2,AGRO,PERFILES,A,1733.45,1988.0,6
2026-04-27,2026-04-27,PED0000821,CLI_0037,CAPITAL,ASESOR_6,AUTOPARTES,CH304,C,3211.42,3182.6,5
2026-04-30,2026-04-27,PED0000822,CLI_0040,CAPITAL,ASESOR_3,AUTOPARTES,CH316,C,3554.17,5344.1,3
2026-04-29,2026-04-27,PED0000823,CLI_0019,MENDOZA,ASESOR_2,AUTOPARTES,CH430,C,977.27,1175.3,6
2026-04-29,2026-04-27,PED0000823,CLI_0019,MENDOZA,ASESOR_2,AUTOPARTES,CH304,C,2939.13,4089.1,6
2026-05-07,2026-05-04,PED0000824,CLI_0016,ROSARIO,ASESOR_3,CONSTRUCCION,CH304,A,1203.23,1374.5,1
2026-05-08,2026-05-04,PED0000825,CLI_0011,ROSARIO,ASESOR_3,CONSTRUCCION,CAÑOS Y TUBOS,A,2499.79,2976.4,2
2026-05-05,2026-05-04,PED0000826,CLI_0014,MENDOZA,ASESOR_1,CONSTRUCCION,CH316,C,1628.1,2312.2,1
2026-05-08,2026-05-04,PED0000827,CLI_0016,CORDOBA,ASESOR_6,AGRO,CAÑOS Y TUBOS,B,1300.25,1517.4,3
2026-05-04,2026-05-04,PED0000828,CLI_0011,CORDOBA,ASESOR_6,AGRO,PERFILES,C,3203.06,2615.6,4
2026-05-05,2026-05-04,PED0000829,CLI_0011,ROSARIO,ASESOR_6,AUTOPARTES,BULONERIA,B,1175.15,1639.9,2
2026-05-05,2026-05-04,PED0000829,CLI_0011,ROSARIO,ASESOR_6,AUTOPARTES,CAÑOS Y TUBOS,B,2904.78,3201.7,1
2026-05-08,2026-05-04,PED0000830,CLI_0008,CORDOBA,ASESOR_6,ENERGIA,BULONERIA,C,2016.17,2147.1,5
2026-05-06,2026-05-04,PED0000831,CLI_0011,MENDOZA,ASESOR_3,AGRO,CH304,A,3179.04,3984.4,3
2026-05-06,2026-05-04,PED0000831,CLI_0011,MENDOZA,ASESOR_3,AGRO,CAÑOS Y TUBOS,A,1324.32,2086.6,4
2026-05-08,2026-05-04,PED0000832,CLI_0015,ROSARIO,ASESOR_4,AUTOPARTES,CH316,B,1424.55,1213.3,3
2026-05-08,2026-05-04,PED0000832,CLI_0015,ROSARIO,ASESOR_4,AUTOPARTES,CH430,B,921.48,767.4,3
2026-05-06,2026-05-04,PED0000833,CLI_0009,CAPITAL,ASESOR_1,METALMECANICA,CH304,B,2710.34,2927.6,3
2026-05-06,2026-05-04,PED0000833,CLI_0009,CAPITAL,ASESOR_1,METALMECANICA,BULONERIA,B,2033.88,2443.9,5
2026-05-07,2026-05-04,PED0000834,CLI_0019,ROSARIO,ASESOR_1,AGRO,CH304,A,954.83,1125.3,3
2026-05-07,2026-05-04,PED0000834,CLI_0019,ROSARIO,ASESOR_1,AGRO,CH430,A,1063.23,1427.7,4
2026-05-08,2026-05-04,PED0000835,CLI_0014,MENDOZA,ASESOR_4,CONSTRUCCION,PERFILES,C,1683.19,2526.0,5
2026-05-08,2026-05-04,PED0000836,CLI_0017,ROSARIO,ASESOR_6,AUTOPARTES,CH430,B,964.04,1208.3,6
2026-05-04,2026-05-04,PED0000837,CLI_0035,MENDOZA,ASESOR_5,AUTOPARTES,CAÑOS Y TUBOS,B,1624.76,1954.7,6
2026-05-07,2026-05-04,PED0000838,CLI_0017,CORDOBA,ASESOR_4,AGRO,PERFILES,B,2194.23,3101.4,1
2026-05-06,2026-05-04,PED0000839,CLI_0044,ROSARIO,ASESOR_5,AGRO,PERFILES,C,2570.31,3861.2,1
2026-05-08,2026-05-04,PED0000840,CLI_0023,MENDOZA,ASESOR_2,METALMECANICA,CH304,C,2194.75,2230.2,6
2026-05-08,2026-05-04,PED0000841,CLI_0007,CAPITAL,ASESOR_3,ENERGIA,CH430,A,1063.94,954.5,5
2026-05-07,2026-05-04,PED0000842,CLI_0017,CAPITAL,ASESOR_6,AUTOPARTES,BULONERIA,B,1904.3,1759.2,6
2026-05-04,2026-05-04,PED0000843,CLI_0034,CORDOBA,ASESOR_6,CONSTRUCCION,CH316,C,1139.2,1021.7,1
2026-05-07,2026-05-04,PED0000844,CLI_0046,ROSARIO,ASESOR_2,CONSTRUCCION,CH304,B,999.86,1186.8,2
2026-05-08,2026-05-04,PED0000845,CLI_0043,ROSARIO,ASESOR_5,AGRO,CH316,C,1531.65,1451.8,6
2026-05-05,2026-05-04,PED0000846,CLI_0009,ROSARIO,ASESOR_2,ENERGIA,CH430,C,1087.99,957.4,5
2026-05-07,2026-05-04,PED0000847,CLI_0031,MENDOZA,ASESOR_3,AGRO,CAÑOS Y TUBOS,B,1220.47,1253.1,1
2026-05-04,2026-05-04,PED0000848,CLI_0034,MENDOZA,ASESOR_1,ENERGIA,CH430,B,1460.43,1703.9,1
2026-05-04,2026-05-04,PED0000848,CLI_0034,MENDOZA,ASESOR_1,ENERGIA,CH316,B,1791.83,1946.3,5
2026-05-04,2026-05-04,PED0000848,CLI_0034,MENDOZA,ASESOR_1,ENERGIA,CAÑOS Y TUBOS,B,1266.83,1928.2,5
2026-05-06,2026-05-04,PED0000849,CLI_0040,MENDOZA,ASESOR_5,CONSTRUCCION,PERFILES,A,1703.77,2533.4,2
2026-05-06,2026-05-04,PED0000849,CLI_0040,MENDOZA,ASESOR_5,CONSTRUCCION,CH430,A,1090.12,1537.2,3
2026-05-08,2026-05-04,PED0000850,CLI_0007,MENDOZA,ASESOR_1,METALMECANICA,PERFILES,B,1978.46,2414.4,2
2026-05-08,2026-05-04,PED0000850,CLI_0007,MENDOZA,ASESOR_1,METALMECANICA,BULONERIA,B,2385.68,3032.4,5
2026-05-04,2026-05-04,PED0000851,CLI_0002,CORDOBA,ASESOR_5,ENERGIA,BULONERIA,C,1809.34,1587.2,1
2026-05-05,2026-05-04,PED0000852,CLI_0003,MENDOZA,ASESOR_6,METALMECANICA,CH316,B,1608.73,1781.3,4
2026-05-04,2026-05-04,PED0000853,CLI_0007,CAPITAL,ASESOR_1,ENERGIA,CH430,B,947.94,1395.9,2
2026-05-05,2026-05-04,PED0000854,CLI_0037,CORDOBA,ASESOR_1,METALMECANICA,CAÑOS Y TUBOS,B,1436.67,1478.1,2
2026-05-04,2026-05-04,PED0000855,CLI_0004,ROSARIO,ASESOR_4,ENERGIA,BULONERIA,C,1076.64,1559.0,1
2026-05-04,2026-05-04,PED0000855,CLI_0004,ROSARIO,ASESOR_4,ENERGIA,CH304,C,1032.99,1163.6,5
2026-05-07,2026-05-04,PED0000856,CLI_0042,CAPITAL,ASESOR_3,AUTOPARTES,CH316,C,3293.96,3883.5,3
2026-05-07,2026-05-04,PED0000857,CLI_0002,CORDOBA,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,C,1760.3,2209.7,2
2026-05-08,2026-05-04,PED0000858,CLI_0038,CORDOBA,ASESOR_1,CONSTRUCCION,CH304,B,1211.99,1881.6,3
2026-05-06,2026-05-04,PED0000859,CLI_0005,MENDOZA,ASESOR_6,AGRO,PERFILES,A,1514.15,1838.5,5
2026-05-08,2026-05-04,PED0000860,CLI_0039,CORDOBA,ASESOR_4,ENERGIA,CH430,A,1400.68,1156.7,4
2026-05-05,2026-05-04,PED0000861,CLI_0004,CORDOBA,ASESOR_2,AGRO,BULONERIA,C,1995.19,2805.0,1
2026-05-06,2026-05-04,PED0000862,CLI_0006,ROSARIO,ASESOR_4,CONSTRUCCION,CAÑOS Y TUBOS,C,2865.02,3389.4,2
2026-05-06,2026-05-04,PED0000862,CLI_0006,ROSARIO,ASESOR_4,CONSTRUCCION,PERFILES,C,1896.21,1580.3,1
2026-05-06,2026-05-04,PED0000862,CLI_0006,ROSARIO,ASESOR_4,CONSTRUCCION,CH304,C,1109.11,1087.1,3
2026-05-04,2026-05-04,PED0000863,CLI_0017,MENDOZA,ASESOR_4,AGRO,CH304,C,3021.99,4201.6,5
2026-05-04,2026-05-04,PED0000863,CLI_0017,MENDOZA,ASESOR_4,AGRO,CH316,C,1431.13,1588.1,4
2026-05-04,2026-05-04,PED0000863,CLI_0017,MENDOZA,ASESOR_4,AGRO,CAÑOS Y TUBOS,C,1625.72,1859.5,4
2026-05-06,2026-05-04,PED0000864,CLI_0022,ROSARIO,ASESOR_1,METALMECANICA,CAÑOS Y TUBOS,A,2901.68,2874.2,1
2026-05-08,2026-05-04,PED0000865,CLI_0035,CAPITAL,ASESOR_2,METALMECANICA,CH304,C,3672.61,3672.4,1
2026-05-04,2026-05-04,PED0000866,CLI_0013,CAPITAL,ASESOR_1,AUTOPARTES,PERFILES,B,1752.18,1744.1,3
2026-05-04,2026-05-04,PED0000867,CLI_0037,ROSARIO,ASESOR_5,METALMECANICA,PERFILES,B,1826.98,2492.4,3
2026-05-06,2026-05-04,PED0000868,CLI_0044,ROSARIO,ASESOR_4,AGRO,CH316,C,1304.12,1608.2,1
2026-05-06,2026-05-04,PED0000868,CLI_0044,ROSARIO,ASESOR_4,AGRO,PERFILES,C,1664.33,2530.4,6
2026-05-06,2026-05-04,PED0000868,CLI_0044,ROSARIO,ASESOR_4,AGRO,CH430,C,1489.94,1771.5,1
2026-05-05,2026-05-04,PED0000869,CLI_0008,ROSARIO,ASESOR_2,ENERGIA,BULONERIA,B,1463.95,1337.4,2
2026-05-07,2026-05-04,PED0000870,CLI_0016,MENDOZA,ASESOR_6,METALMECANICA,CH430,C,1280.09,1331.7,1
2026-05-07,2026-05-04,PED0000870,CLI_0016,MENDOZA,ASESOR_6,METALMECANICA,BULONERIA,C,1693.08,2511.9,4
2026-05-05,2026-05-04,PED0000871,CLI_0000,MENDOZA,ASESOR_1,METALMECANICA,CH316,B,1559.47,1911.9,6
2026-05-08,2026-05-04,PED0000872,CLI_0001,CORDOBA,ASESOR_1,ENERGIA,CH430,C,1502.81,1912.7,1
2026-05-08,2026-05-04,PED0000872,CLI_0001,CORDOBA,ASESOR_1,ENERGIA,BULONERIA,C,2007.55,2937.8,4
2026-05-07,2026-05-04,PED0000873,CLI_0018,MENDOZA,ASESOR_6,CONSTRUCCION,BULONERIA,C,2088.32,2872.2,5
2026-05-07,2026-05-04,PED0000873,CLI_0018,MENDOZA,ASESOR_6,CONSTRUCCION,CH430,C,1078.94,1692.0,4
2026-05-07,2026-05-04,PED0000873,CLI_0018,MENDOZA,ASESOR_6,CONSTRUCCION,CAÑOS Y TUBOS,C,1662.89,2560.4,2
2026-05-08,2026-05-04,PED0000874,CLI_0009,CAPITAL,ASESOR_3,AGRO,PERFILES,A,1540.31,1990.8,3
2026-05-04,2026-05-04,PED0000875,CLI_0004,CORDOBA,ASESOR_6,AGRO,BULONERIA,C,1985.79,2008.9,2
2026-05-04,2026-05-04,PED0000876,CLI_0024,MENDOZA,ASESOR_4,CONSTRUCCION,CAÑOS Y TUBOS,B,1413.33,1786.0,1
2026-05-04,2026-05-04,PED0000876,CLI_0024,MENDOZA,ASESOR_4,CONSTRUCCION,PERFILES,B,1544.62,1989.9,3
2026-05-04,2026-05-04,PED0000876,CLI_0024,MENDOZA,ASESOR_4,CONSTRUCCION,CH316,B,1771.28,2041.1,3
2026-05-05,2026-05-04,PED0000877,CLI_0028,CORDOBA,ASESOR_3,METALMECANICA,BULONERIA,A,1760.55,1462.7,6
2026-05-05,2026-05-04,PED0000877,CLI_0028,CORDOBA,ASESOR_3,METALMECANICA,CH304,A,1410.72,1625.5,3
2026-05-05,2026-05-04,PED0000877,CLI_0028,CORDOBA,ASESOR_3,METALMECANICA,CH316,A,834.97,1147.2,1
2026-05-08,2026-05-04,PED0000878,CLI_0036,CORDOBA,ASESOR_3,CONSTRUCCION,PERFILES,C,2658.99,2292.0,4
2026-05-08,2026-05-04,PED0000878,CLI_0036,CORDOBA,ASESOR_3,CONSTRUCCION,CH316,C,873.54,753.0,2
2026-05-04,2026-05-04,PED0000879,CLI_0010,CORDOBA,ASESOR_5,AGRO,CH430,C,991.81,1275.0,3
2026-05-04,2026-05-04,PED0000879,CLI_0010,CORDOBA,ASESOR_5,AGRO,CH316,C,993.64,1119.4,6
2026-05-06,2026-05-04,PED0000880,CLI_0006,CORDOBA,ASESOR_4,AGRO,CH316,C,1306.03,1071.5,5
2026-05-08,2026-05-04,PED0000881,CLI_0009,ROSARIO,ASESOR_3,ENERGIA,CH316,C,1671.13,1380.5,6
2026-05-08,2026-05-04,PED0000881,CLI_0009,ROSARIO,ASESOR_3,ENERGIA,CAÑOS Y TUBOS,C,1980.09,2792.1,6
2026-05-07,2026-05-04,PED0000882,CLI_0042,CAPITAL,ASESOR_1,AUTOPARTES,CH304,C,3632.9,4440.2,1
2026-05-06,2026-05-04,PED0000883,CLI_0032,MENDOZA,ASESOR_6,ENERGIA,PERFILES,B,1559.07,1551.6,2
2026-05-05,2026-05-04,PED0000884,CLI_0030,CORDOBA,ASESOR_2,METALMECANICA,CAÑOS Y TUBOS,B,1380.58,1493.2,5
2026-05-07,2026-05-04,PED0000885,CLI_0034,CAPITAL,ASESOR_3,METALMECANICA,CH316,C,3859.32,3843.7,4
2026-05-06,2026-05-04,PED0000886,CLI_0041,ROSARIO,ASESOR_5,AGRO,CAÑOS Y TUBOS,C,2305.23,3657.5,5
2026-05-04,2026-05-04,PED0000887,CLI_0021,MENDOZA,ASESOR_6,AUTOPARTES,CAÑOS Y TUBOS,C,1305.78,1624.0,4
2026-05-05,2026-05-04,PED0000888,CLI_0013,CAPITAL,ASESOR_2,CONSTRUCCION,CH316,C,3825.18,4144.6,4
2026-05-05,2026-05-04,PED0000888,CLI_0013,CAPITAL,ASESOR_2,CONSTRUCCION,PERFILES,C,1786.1,1773.9,3
2026-05-05,2026-05-04,PED0000888,CLI_0013,CAPITAL,ASESOR_2,CONSTRUCCION,CAÑOS Y TUBOS,C,1525.13,2315.1,3
2026-05-07,2026-05-04,PED0000889,CLI_0038,CAPITAL,ASESOR_6,CONSTRUCCION,BULONERIA,A,1592.47,1881.8,2
2026-05-07,2026-05-04,PED0000889,CLI_0038,CAPITAL,ASESOR_6,CONSTRUCCION,CAÑOS Y TUBOS,A,2103.9,2901.2,5
2026-05-07,2026-05-04,PED0000889,CLI_0038,CAPITAL,ASESOR_6,CONSTRUCCION,PERFILES,A,1964.49,3043.6,1
2026-05-07,2026-05-04,PED0000890,CLI_0008,ROSARIO,ASESOR_1,ENERGIA,CH316,C,1440.21,1829.7,1
2026-05-08,2026-05-04,PED0000891,CLI_0044,ROSARIO,ASESOR_3,METALMECANICA,CAÑOS Y TUBOS,B,2187.36,2307.4,2
2026-05-08,2026-05-04,PED0000891,CLI_0044,ROSARIO,ASESOR_3,METALMECANICA,CH430,B,1491.74,1243.4,6
2026-05-04,2026-05-04,PED0000892,CLI_0005,ROSARIO,ASESOR_4,ENERGIA,CH316,B,1160.5,1182.6,4
2026-05-08,2026-05-04,PED0000893,CLI_0040,ROSARIO,ASESOR_2,AGRO,CH316,C,1176.6,1136.0,5
2026-05-08,2026-05-04,PED0000893,CLI_0040,ROSARIO,ASESOR_2,AGRO,CH430,C,1370.96,1126.8,1
2026-05-06,2026-05-04,PED0000894,CLI_0029,ROSARIO,ASESOR_1,METALMECANICA,PERFILES,C,2063.28,2384.9,2
2026-05-07,2026-05-04,PED0000895,CLI_0011,MENDOZA,ASESOR_3,CONSTRUCCION,CAÑOS Y TUBOS,C,1750.91,2791.8,6
2026-05-07,2026-05-04,PED0000895,CLI_0011,MENDOZA,ASESOR_3,CONSTRUCCION,CH430,C,1329.42,2093.5,1
2026-05-07,2026-05-04,PED0000895,CLI_0011,MENDOZA,ASESOR_3,CONSTRUCCION,CH304,C,3108.32,3039.8,1
2026-05-08,2026-05-04,PED0000896,CLI_0024,CORDOBA,ASESOR_2,ENERGIA,CH304,B,1681.77,1397.0,1
2026-05-08,2026-05-04,PED0000896,CLI_0024,CORDOBA,ASESOR_2,ENERGIA,CH430,B,1582.26,2271.1,3
2026-05-05,2026-05-04,PED0000897,CLI_0006,ROSARIO,ASESOR_5,CONSTRUCCION,CAÑOS Y TUBOS,C,2846.54,2778.7,2
2026-05-07,2026-05-04,PED0000898,CLI_0030,CORDOBA,ASESOR_4,AUTOPARTES,CH316,B,1155.98,1006.8,5
2026-05-08,2026-05-04,PED0000899,CLI_0025,ROSARIO,ASESOR_1,METALMECANICA,CH316,A,1103.33,1489.9,5
2026-05-07,2026-05-04,PED0000900,CLI_0032,MENDOZA,ASESOR_6,ENERGIA,CH316,B,1716.84,2528.1,3
2026-05-07,2026-05-04,PED0000901,CLI_0024,MENDOZA,ASESOR_4,METALMECANICA,CH316,C,1164.13,1751.7,3
2026-05-04,2026-05-04,PED0000902,CLI_0036,MENDOZA,ASESOR_4,AGRO,CH430,B,1324.46,1427.8,4
2026-05-04,2026-05-04,PED0000903,CLI_0032,ROSARIO,ASESOR_4,METALMECANICA,PERFILES,C,1836.88,2720.0,4
2026-05-07,2026-05-04,PED0000904,CLI_0006,CAPITAL,ASESOR_5,AGRO,CAÑOS Y TUBOS,B,1813.54,1829.1,1
2026-05-06,2026-05-04,PED0000905,CLI_0028,CORDOBA,ASESOR_4,AUTOPARTES,CH316,B,1122.26,1047.3,2
2026-05-04,2026-05-04,PED0000906,CLI_0015,CAPITAL,ASESOR_5,ENERGIA,CH304,B,3528.97,3764.1,3
2026-05-04,2026-05-04,PED0000906,CLI_0015,CAPITAL,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,B,2135.37,2652.8,6
2026-05-04,2026-05-04,PED0000906,CLI_0015,CAPITAL,ASESOR_5,ENERGIA,BULONERIA,B,1378.8,1335.2,5
2026-05-06,2026-05-04,PED0000907,CLI_0003,ROSARIO,ASESOR_2,ENERGIA,CH430,B,1163.34,1445.3,2
2026-05-06,2026-05-04,PED0000907,CLI_0003,ROSARIO,ASESOR_2,ENERGIA,BULONERIA,B,1542.09,1278.2,1
2026-05-05,2026-05-04,PED0000908,CLI_0027,CAPITAL,ASESOR_5,METALMECANICA,CH304,C,2677.18,3796.1,2
2026-05-07,2026-05-04,PED0000909,CLI_0019,CAPITAL,ASESOR_3,CONSTRUCCION,BULONERIA,C,2115.19,3150.8,1
2026-05-08,2026-05-04,PED0000910,CLI_0032,CAPITAL,ASESOR_5,METALMECANICA,CH304,A,2621.9,3368.0,3
2026-05-08,2026-05-04,PED0000910,CLI_0032,CAPITAL,ASESOR_5,METALMECANICA,PERFILES,A,1857.52,2117.8,6
2026-05-08,2026-05-04,PED0000910,CLI_0032,CAPITAL,ASESOR_5,METALMECANICA,CAÑOS Y TUBOS,A,1435.07,1462.7,2
2026-05-07,2026-05-04,PED0000911,CLI_0011,CAPITAL,ASESOR_3,ENERGIA,CAÑOS Y TUBOS,B,1941.46,2303.9,6
2026-05-06,2026-05-04,PED0000912,CLI_0012,ROSARIO,ASESOR_4,CONSTRUCCION,BULONERIA,C,1233.83,1557.5,1
2026-05-06,2026-05-04,PED0000912,CLI_0012,ROSARIO,ASESOR_4,CONSTRUCCION,CH304,C,1053.98,1038.9,3
2026-05-05,2026-05-04,PED0000913,CLI_0015,MENDOZA,ASESOR_5,CONSTRUCCION,CH304,C,2854.33,2757.7,4
2026-05-05,2026-05-04,PED0000913,CLI_0015,MENDOZA,ASESOR_5,CONSTRUCCION,BULONERIA,C,2272.4,1970.4,4
2026-05-07,2026-05-04,PED0000914,CLI_0020,MENDOZA,ASESOR_5,ENERGIA,CH430,C,1373.43,2015.5,1
2026-05-06,2026-05-04,PED0000915,CLI_0001,CORDOBA,ASESOR_6,ENERGIA,PERFILES,C,2940.53,3088.8,6
2026-05-06,2026-05-04,PED0000915,CLI_0001,CORDOBA,ASESOR_6,ENERGIA,CAÑOS Y TUBOS,C,1287.05,1504.7,4
2026-05-05,2026-05-04,PED0000916,CLI_0033,CAPITAL,ASESOR_1,METALMECANICA,CH316,C,3576.8,3337.0,4
2026-05-05,2026-05-04,PED0000916,CLI_0033,CAPITAL,ASESOR_1,METALMECANICA,PERFILES,C,1926.61,1716.5,4
2026-05-07,2026-05-04,PED0000917,CLI_0035,MENDOZA,ASESOR_2,ENERGIA,CH430,B,991.58,1583.1,6
2026-05-08,2026-05-04,PED0000918,CLI_0009,CORDOBA,ASESOR_5,AGRO,CH316,C,1095.59,1055.7,5
